# 2D_CellID X Y Z_meter Indicator
5814 300.50 421.14 413.15 1
5814 300.50 421.14 369.95 0
5814 300.50 421.14 349.05 1
5814 300.50 421.14 336.45 0
5814 300.50 421.14 330.25 1
5814 300.50 421.14 323.25 0
5814 300.50 421.14 321.15 1
5814 300.50 421.14 319.75 0
5814 300.50 421.14 309.25 1
5814 300.50 421.14 301.65 0
5814 300.50 421.14 291.15 1
5814 300.50 421.14 277.95 0
5814 300.50 421.14 270.95 1
5814 300.50 421.14 261.95 0
5814 300.50 421.14 257.05 1
5814 300.50 421.14 248.65 0
5814 300.50 421.14 247.25 1
5814 300.50 421.14 244.45 0
5814 300.50 421.14 240.25 1
5814 300.50 421.14 231.95 0
5814 300.50 421.14 228.15 -999
5815 305.46 421.14 432.76 0
5815 305.46 421.14 430.96 1
5815 305.46 421.14 419.26 0
5815 305.46 421.14 411.06 1
5815 305.46 421.14 368.36 0
5815 305.46 421.14 347.66 1
5815 305.46 421.14 335.26 0
5815 305.46 421.14 329.16 1
5815 305.46 421.14 322.26 0
5815 305.46 421.14 320.16 1
5815 305.46 421.14 318.76 0
5815 305.46 421.14 308.46 1
5815 305.46 421.14 300.86 0
5815 305.46 421.14 290.56 1
5815 305.46 421.14 277.46 0
5815 305.46 421.14 270.56 1
5815 305.46 421.14 261.66 0
5815 305.46 421.14 256.86 1
5815 305.46 421.14 248.56 0
5815 305.46 421.14 247.16 1
5815 305.46 421.14 244.46 0
5815 305.46 421.14 240.36 1
5815 305.46 421.14 232.06 0
5815 305.46 421.14 228.32 -999
5816 310.43 421.14 430.37 0
5816 310.43 421.14 427.97 1
5816 310.43 421.14 417.07 0
5816 310.43 421.14 408.87 1
5816 310.43 421.14 366.77 0
5816 310.43 421.14 349.07 1
5816 310.43 421.14 334.17 0
5816 310.43 421.14 328.07 1
5816 310.43 421.14 321.27 0
5816 310.43 421.14 319.17 1
5816 310.43 421.14 316.47 0
5816 310.43 421.14 313.07 1
5816 310.43 421.14 300.17 0
5816 310.43 421.14 289.97 1
5816 310.43 421.14 276.37 0
5816 310.43 421.14 270.27 1
5816 310.43 421.14 261.47 0
5816 310.43 421.14 256.67 1
5816 310.43 421.14 248.57 0
5816 310.43 421.14 247.17 1
5816 310.43 421.14 244.47 0
5816 310.43 421.14 240.37 1
5816 310.43 421.14 232.17 0
5816 310.43 421.14 228.53 -999
5817 315.39 421.14 428.07 0
5817 315.39 421.14 420.97 1
5817 315.39 421.14 414.97 0
5817 315.39 421.14 406.87 1
5817 315.39 421.14 376.67 0
5817 315.39 421.14 375.37 1
5817 315.39 421.14 363.27 0
5817 315.39 421.14 347.87 1
5817 315.39 421.14 333.17 0
5817 315.39 421.14 327.07 1
5817 315.39 421.14 320.37 0
5817 315.39 421.14 318.37 1
5817 315.39 421.14 315.67 0
5817 315.39 421.14 312.37 1
5817 315.39 421.14 299.57 0
5817 315.39 421.14 289.57 1
5817 315.39 421.14 276.17 0
5817 315.39 421.14 270.07 1
5817 315.39 421.14 261.37 0
5817 315.39 421.14 256.67 1
5817 315.39 421.14 248.67 0
5817 315.39 421.14 247.27 1
5817 315.39 421.14 244.57 0
5817 315.39 421.14 240.57 1
5817 315.39 421.14 232.57 0
5817 315.39 421.14 228.90 -999
5818 320.35 421.14 426.95 0
5818 320.35 421.14 419.95 1
5818 320.35 421.14 413.95 0
5818 320.35 421.14 405.95 1
5818 320.35 421.14 375.95 0
5818 320.35 421.14 365.95 1
5818 320.35 421.14 362.65 0
5818 320.35 421.14 347.35 1
5818 320.35 421.14 332.65 0
5818 320.35 421.14 326.65 1
5818 320.35 421.14 320.05 0
5818 320.35 421.14 319.35 1
5818 320.35 421.14 315.35 0
5818 320.35 421.14 312.05 1
5818 320.35 421.14 299.35 0
5818 320.35 421.14 289.35 1
5818 320.35 421.14 276.05 0
5818 320.35 421.14 270.05 1
5818 320.35 421.14 261.35 0
5818 320.35 421.14 256.75 1
5818 320.35 421.14 248.75 0
5818 320.35 421.14 247.45 1
5818 320.35 421.14 244.75 0
5818 320.35 421.14 240.75 1
5818 320.35 421.14 232.75 0
5818 320.35 421.14 229.14 -999
5819 325.32 421.14 424.48 0
5819 325.32 421.14 417.58 1
5819 325.32 421.14 411.68 0
5819 325.32 421.14 403.78 1
5819 325.32 421.14 374.28 0
5819 325.32 421.14 364.38 1
5819 325.32 421.14 361.08 0
5819 325.32 421.14 345.98 1
5819 325.32 421.14 331.58 0
5819 325.32 421.14 325.68 1
5819 325.32 421.14 320.48 0
5819 325.32 421.14 319.78 1
5819 325.32 421.14 319.18 0
5819 325.32 421.14 318.48 1
5819 325.32 421.14 314.58 0
5819 325.32 421.14 311.28 1
5819 325.32 421.14 298.78 0
5819 325.32 421.14 288.98 1
5819 325.32 421.14 275.78 0
5819 325.32 421.14 269.88 1
5819 325.32 421.14 261.38 0
5819 325.32 421.14 256.78 1
5819 325.32 421.14 248.98 0
5819 325.32 421.14 247.58 1
5819 325.32 421.14 233.18 0
5819 325.32 421.14 229.63 -999
5820 330.28 421.14 422.38 0
5820 330.28 421.14 415.58 1
5820 330.28 421.14 409.68 0
5820 330.28 421.14 401.98 1
5820 330.28 421.14 372.88 0
5820 330.28 421.14 363.18 1
5820 330.28 421.14 359.88 0
5820 330.28 421.14 345.08 1
5820 330.28 421.14 330.78 0
5820 330.28 421.14 324.98 1
5820 330.28 421.14 319.88 0
5820 330.28 421.14 317.88 1
5820 330.28 421.14 313.98 0
5820 330.28 421.14 310.78 1
5820 330.28 421.14 298.48 0
5820 330.28 421.14 288.78 1
5820 330.28 421.14 275.88 0
5820 330.28 421.14 270.08 1
5820 330.28 421.14 261.68 0
5820 330.28 421.14 257.08 1
5820 330.28 421.14 249.38 0
5820 330.28 421.14 248.08 1
5820 330.28 421.14 233.78 0
5820 330.28 421.14 230.32 -999
5821 335.24 421.14 420.37 0
5821 335.24 421.14 413.67 1
5821 335.24 421.14 407.87 0
5821 335.24 421.14 400.27 1
5821 335.24 421.14 372.87 0
5821 335.24 421.14 362.07 1
5821 335.24 421.14 358.87 0
5821 335.24 421.14 344.17 1
5821 335.24 421.14 335.87 0
5821 335.24 421.14 335.27 1
5821 335.24 421.14 330.17 0
5821 335.24 421.14 324.47 1
5821 335.24 421.14 319.37 0
5821 335.24 421.14 317.47 1
5821 335.24 421.14 313.57 0
5821 335.24 421.14 310.37 1
5821 335.24 421.14 298.27 0
5821 335.24 421.14 287.47 1
5821 335.24 421.14 275.97 0
5821 335.24 421.14 270.27 1
5821 335.24 421.14 261.97 0
5821 335.24 421.14 257.57 1
5821 335.24 421.14 249.87 0
5821 335.24 421.14 248.57 1
5821 335.24 421.14 234.57 0
5821 335.24 421.14 231.14 -999
5822 340.21 421.14 418.45 0
5822 340.21 421.14 411.85 1
5822 340.21 421.14 406.15 0
5822 340.21 421.14 398.65 1
5822 340.21 421.14 371.65 0
5822 340.21 421.14 360.95 1
5822 340.21 421.14 357.85 0
5822 340.21 421.14 343.35 1
5822 340.21 421.14 338.35 0
5822 340.21 421.14 334.65 1
5822 340.21 421.14 329.55 0
5822 340.21 421.14 323.95 1
5822 340.21 421.14 317.65 0
5822 340.21 421.14 317.05 1
5822 340.21 421.14 313.25 0
5822 340.21 421.14 310.15 1
5822 340.21 421.14 298.25 0
5822 340.21 421.14 287.55 1
5822 340.21 421.14 276.25 0
5822 340.21 421.14 270.55 1
5822 340.21 421.14 262.45 0
5822 340.21 421.14 258.05 1
5822 340.21 421.14 250.55 0
5822 340.21 421.14 249.25 1
5822 340.21 421.14 235.45 0
5822 340.21 421.14 232.05 -999
5823 345.17 421.14 417.53 0
5823 345.17 421.14 410.93 1
5823 345.17 421.14 405.33 0
5823 345.17 421.14 397.83 1
5823 345.17 421.14 371.03 0
5823 345.17 421.14 360.53 1
5823 345.17 421.14 357.33 0
5823 345.17 421.14 343.03 1
5823 345.17 421.14 338.03 0
5823 345.17 421.14 334.33 1
5823 345.17 421.14 329.33 0
5823 345.17 421.14 323.73 1
5823 345.17 421.14 317.53 0
5823 345.17 421.14 316.93 1
5823 345.17 421.14 313.13 0
5823 345.17 421.14 310.03 1
5823 345.17 421.14 297.63 0
5823 345.17 421.14 287.63 1
5823 345.17 421.14 276.43 0
5823 345.17 421.14 270.83 1
5823 345.17 421.14 262.73 0
5823 345.17 421.14 258.33 1
5823 345.17 421.14 250.83 0
5823 345.17 421.14 249.63 1
5823 345.17 421.14 232.54 -999
5824 350.13 421.14 416.11 0
5824 350.13 421.14 410.81 1
5824 350.13 421.14 404.01 0
5824 350.13 421.14 396.71 1
5824 350.13 421.14 370.21 0
5824 350.13 421.14 359.71 1
5824 350.13 421.14 356.71 0
5824 350.13 421.14 342.51 1
5824 350.13 421.14 337.61 0
5824 350.13 421.14 333.91 1
5824 350.13 421.14 329.01 0
5824 350.13 421.14 323.41 1
5824 350.13 421.14 317.31 0
5824 350.13 421.14 316.71 1
5824 350.13 421.14 313.01 0
5824 350.13 421.14 309.91 1
5824 350.13 421.14 297.61 0
5824 350.13 421.14 294.51 1
5824 350.13 421.14 291.41 0
5824 350.13 421.14 287.71 1
5824 350.13 421.14 276.71 0
5824 350.13 421.14 271.11 1
5824 350.13 421.14 263.11 0
5824 350.13 421.14 258.81 1
5824 350.13 421.14 251.41 0
5824 350.13 421.14 250.21 1
5824 350.13 421.14 233.33 -999
5825 355.09 421.14 414.52 0
5825 355.09 421.14 412.92 1
5825 355.09 421.14 404.42 0
5825 355.09 421.14 403.22 1
5825 355.09 421.14 402.62 0
5825 355.09 421.14 395.42 1
5825 355.09 421.14 369.32 0
5825 355.09 421.14 359.02 1
5825 355.09 421.14 356.02 0
5825 355.09 421.14 342.02 1
5825 355.09 421.14 337.22 0
5825 355.09 421.14 333.52 1
5825 355.09 421.14 328.72 0
5825 355.09 421.14 323.22 1
5825 355.09 421.14 317.22 0
5825 355.09 421.14 316.62 1
5825 355.09 421.14 312.92 0
5825 355.09 421.14 309.92 1
5825 355.09 421.14 297.82 0
5825 355.09 421.14 296.52 1
5825 355.09 421.14 291.72 0
5825 355.09 421.14 288.12 1
5825 355.09 421.14 277.22 0
5825 355.09 421.14 271.72 1
5825 355.09 421.14 263.82 0
5825 355.09 421.14 259.62 1
5825 355.09 421.14 256.52 0
5825 355.09 421.14 254.72 1
5825 355.09 421.14 252.32 0
5825 355.09 421.14 251.12 1
5825 355.09 421.14 234.49 -999
5826 360.06 421.14 412.96 0
5826 360.06 421.14 411.46 1
5826 360.06 421.14 403.06 0
5826 360.06 421.14 401.86 1
5826 360.06 421.14 401.26 0
5826 360.06 421.14 394.16 1
5826 360.06 421.14 368.46 0
5826 360.06 421.14 358.26 1
5826 360.06 421.14 355.36 0
5826 360.06 421.14 341.56 1
5826 360.06 421.14 336.86 0
5826 360.06 421.14 333.26 1
5826 360.06 421.14 328.46 0
5826 360.06 421.14 323.06 1
5826 360.06 421.14 317.16 0
5826 360.06 421.14 316.56 1
5826 360.06 421.14 312.96 0
5826 360.06 421.14 309.96 1
5826 360.06 421.14 298.06 0
5826 360.06 421.14 297.46 1
5826 360.06 421.14 292.06 0
5826 360.06 421.14 283.66 1
5826 360.06 421.14 277.76 0
5826 360.06 421.14 272.36 1
5826 360.06 421.14 264.66 0
5826 360.06 421.14 260.46 1
5826 360.06 421.14 257.46 0
5826 360.06 421.14 255.66 1
5826 360.06 421.14 253.26 0
5826 360.06 421.14 252.06 1
5826 360.06 421.14 235.72 -999
5827 365.02 421.14 412.22 0
5827 365.02 421.14 410.72 1
5827 365.02 421.14 402.42 0
5827 365.02 421.14 401.22 1
5827 365.02 421.14 400.62 0
5827 365.02 421.14 393.52 1
5827 365.02 421.14 368.02 0
5827 365.02 421.14 358.02 1
5827 365.02 421.14 355.02 0
5827 365.02 421.14 341.42 1
5827 365.02 421.14 336.72 0
5827 365.02 421.14 333.12 1
5827 365.02 421.14 317.12 0
5827 365.02 421.14 316.52 1
5827 365.02 421.14 313.02 0
5827 365.02 421.14 310.02 1
5827 365.02 421.14 292.32 0
5827 365.02 421.14 284.02 1
5827 365.02 421.14 275.72 0
5827 365.02 421.14 272.72 1
5827 365.02 421.14 265.02 0
5827 365.02 421.14 252.62 1
5827 365.02 421.14 236.38 -999
5828 369.98 421.14 410.84 0
5828 369.98 421.14 409.34 1
5828 369.98 421.14 401.14 0
5828 369.98 421.14 400.04 1
5828 369.98 421.14 399.44 0
5828 369.98 421.14 392.44 1
5828 369.98 421.14 367.34 0
5828 369.98 421.14 357.44 1
5828 369.98 421.14 354.54 0
5828 369.98 421.14 350.44 1
5828 369.98 421.14 349.34 0
5828 369.98 421.14 341.14 1
5828 369.98 421.14 336.44 0
5828 369.98 421.14 332.94 1
5828 369.98 421.14 317.24 0
5828 369.98 421.14 316.64 1
5828 369.98 421.14 313.14 0
5828 369.98 421.14 310.24 1
5828 369.98 421.14 292.74 0
5828 369.98 421.14 284.64 1
5828 369.98 421.14 276.44 0
5828 369.98 421.14 272.34 1
5828 369.98 421.14 265.94 0
5828 369.98 421.14 253.74 1
5828 369.98 421.14 237.74 -999
5829 374.95 421.14 409.59 0
5829 374.95 421.14 408.09 1
5829 374.95 421.14 401.79 0
5829 374.95 421.14 398.89 1
5829 374.95 421.14 398.39 0
5829 374.95 421.14 391.49 1
5829 374.95 421.14 366.79 0
5829 374.95 421.14 357.09 1
5829 374.95 421.14 354.19 0
5829 374.95 421.14 350.19 1
5829 374.95 421.14 348.99 0
5829 374.95 421.14 340.99 1
5829 374.95 421.14 336.39 0
5829 374.95 421.14 332.99 1
5829 374.95 421.14 317.49 0
5829 374.95 421.14 316.89 1
5829 374.95 421.14 313.49 0
5829 374.95 421.14 310.59 1
5829 374.95 421.14 293.39 0
5829 374.95 421.14 285.29 1
5829 374.95 421.14 277.29 0
5829 374.95 421.14 273.29 1
5829 374.95 421.14 266.99 0
5829 374.95 421.14 254.89 1
5829 374.95 421.14 239.19 -999
5830 379.91 421.14 408.65 0
5830 379.91 421.14 407.15 1
5830 379.91 421.14 400.95 0
5830 379.91 421.14 398.15 1
5830 379.91 421.14 397.55 0
5830 379.91 421.14 390.85 1
5830 379.91 421.14 366.55 0
5830 379.91 421.14 356.95 1
5830 379.91 421.14 354.05 0
5830 379.91 421.14 350.15 1
5830 379.91 421.14 349.05 0
5830 379.91 421.14 341.15 1
5830 379.91 421.14 336.55 0
5830 379.91 421.14 333.25 1
5830 379.91 421.14 317.95 0
5830 379.91 421.14 317.35 1
5830 379.91 421.14 314.05 0
5830 379.91 421.14 311.15 1
5830 379.91 421.14 294.25 0
5830 379.91 421.14 286.35 1
5830 379.91 421.14 278.45 0
5830 379.91 421.14 274.45 1
5830 379.91 421.14 268.25 0
5830 379.91 421.14 256.35 1
5830 379.91 421.14 240.91 -999
5831 384.87 421.14 408.16 0
5831 384.87 421.14 406.66 1
5831 384.87 421.14 400.56 0
5831 384.87 421.14 397.76 1
5831 384.87 421.14 397.16 0
5831 384.87 421.14 390.46 1
5831 384.87 421.14 366.36 0
5831 384.87 421.14 356.86 1
5831 384.87 421.14 354.06 0
5831 384.87 421.14 350.06 1
5831 384.87 421.14 348.96 0
5831 384.87 421.14 341.16 1
5831 384.87 421.14 336.66 0
5831 384.87 421.14 333.26 1
5831 384.87 421.14 314.26 0
5831 384.87 421.14 311.46 1
5831 384.87 421.14 294.66 0
5831 384.87 421.14 286.76 1
5831 384.87 421.14 278.96 0
5831 384.87 421.14 274.96 1
5831 384.87 421.14 268.86 0
5831 384.87 421.14 257.06 1
5831 384.87 421.14 241.70 -999
5832 389.84 421.14 407.32 0
5832 389.84 421.14 405.92 1
5832 389.84 421.14 399.82 0
5832 389.84 421.14 397.02 1
5832 389.84 421.14 396.52 0
5832 389.84 421.14 389.92 1
5832 389.84 421.14 376.12 0
5832 389.84 421.14 356.72 1
5832 389.84 421.14 354.02 0
5832 389.84 421.14 350.12 1
5832 389.84 421.14 349.02 0
5832 389.84 421.14 341.32 1
5832 389.84 421.14 336.92 0
5832 389.84 421.14 333.52 1
5832 389.84 421.14 314.82 0
5832 389.84 421.14 312.02 1
5832 389.84 421.14 295.42 0
5832 389.84 421.14 287.72 1
5832 389.84 421.14 280.02 0
5832 389.84 421.14 276.12 1
5832 389.84 421.14 270.02 0
5832 389.84 421.14 258.52 1
5832 389.84 421.14 243.34 -999
5833 394.80 421.14 406.72 0
5833 394.80 421.14 405.32 1
5833 394.80 421.14 399.32 0
5833 394.80 421.14 396.62 1
5833 394.80 421.14 396.02 0
5833 394.80 421.14 389.52 1
5833 394.80 421.14 375.92 0
5833 394.80 421.14 356.82 1
5833 394.80 421.14 354.12 0
5833 394.80 421.14 350.32 1
5833 394.80 421.14 349.22 0
5833 394.80 421.14 341.62 1
5833 394.80 421.14 337.32 0
5833 394.80 421.14 334.02 1
5833 394.80 421.14 315.52 0
5833 394.80 421.14 312.82 1
5833 394.80 421.14 296.42 0
5833 394.80 421.14 288.82 1
5833 394.80 421.14 281.22 0
5833 394.80 421.14 277.42 1
5833 394.80 421.14 271.42 0
5833 394.80 421.14 260.02 1
5833 394.80 421.14 245.06 -999
5834 399.76 421.14 406.38 0
5834 399.76 421.14 404.98 1
5834 399.76 421.14 399.08 0
5834 399.76 421.14 396.38 1
5834 399.76 421.14 395.88 0
5834 399.76 421.14 389.38 1
5834 399.76 421.14 375.98 0
5834 399.76 421.14 357.08 1
5834 399.76 421.14 354.38 0
5834 399.76 421.14 350.68 1
5834 399.76 421.14 349.58 0
5834 399.76 421.14 342.08 1
5834 399.76 421.14 337.78 0
5834 399.76 421.14 334.48 1
5834 399.76 421.14 316.28 0
5834 399.76 421.14 313.58 1
5834 399.76 421.14 297.38 0
5834 399.76 421.14 289.88 1
5834 399.76 421.14 282.38 0
5834 399.76 421.14 276.48 1
5834 399.76 421.14 272.68 0
5834 399.76 421.14 261.38 1
5834 399.76 421.14 246.65 -999
5835 404.73 421.14 406.50 0
5835 404.73 421.14 405.10 1
5835 404.73 421.14 399.30 0
5835 404.73 421.14 396.60 1
5835 404.73 421.14 396.10 0
5835 404.73 421.14 389.70 1
5835 404.73 421.14 376.40 0
5835 404.73 421.14 357.70 1
5835 404.73 421.14 355.10 0
5835 404.73 421.14 351.40 1
5835 404.73 421.14 350.30 0
5835 404.73 421.14 342.80 1
5835 404.73 421.14 338.60 0
5835 404.73 421.14 335.40 1
5835 404.73 421.14 317.30 0
5835 404.73 421.14 314.60 1
5835 404.73 421.14 298.70 0
5835 404.73 421.14 291.20 1
5835 404.73 421.14 283.80 0
5835 404.73 421.14 277.90 1
5835 404.73 421.14 274.20 0
5835 404.73 421.14 263.00 1
5835 404.73 421.14 248.41 -999
5836 409.69 421.14 406.52 0
5836 409.69 421.14 405.12 1
5836 409.69 421.14 399.32 0
5836 409.69 421.14 396.72 1
5836 409.69 421.14 396.12 0
5836 409.69 421.14 389.82 1
5836 409.69 421.14 376.52 0
5836 409.69 421.14 358.02 1
5836 409.69 421.14 355.42 0
5836 409.69 421.14 351.72 1
5836 409.69 421.14 350.62 0
5836 409.69 421.14 343.22 1
5836 409.69 421.14 339.02 0
5836 409.69 421.14 335.82 1
5836 409.69 421.14 317.82 0
5836 409.69 421.14 315.12 1
5836 409.69 421.14 299.32 0
5836 409.69 421.14 291.92 1
5836 409.69 421.14 284.42 0
5836 409.69 421.14 278.62 1
5836 409.69 421.14 274.92 0
5836 409.69 421.14 263.82 1
5836 409.69 421.14 249.32 -999
5837 414.65 421.14 406.75 0
5837 414.65 421.14 405.35 1
5837 414.65 421.14 399.65 0
5837 414.65 421.14 397.05 1
5837 414.65 421.14 396.45 0
5837 414.65 421.14 390.25 1
5837 414.65 421.14 377.15 0
5837 414.65 421.14 358.75 1
5837 414.65 421.14 356.15 0
5837 414.65 421.14 352.45 1
5837 414.65 421.14 351.45 0
5837 414.65 421.14 344.15 1
5837 414.65 421.14 339.95 0
5837 414.65 421.14 336.75 1
5837 414.65 421.14 318.95 0
5837 414.65 421.14 316.35 1
5837 414.65 421.14 300.65 0
5837 414.65 421.14 293.35 1
5837 414.65 421.14 285.95 0
5837 414.65 421.14 280.25 1
5837 414.65 421.14 276.55 0
5837 414.65 421.14 265.55 1
5837 414.65 421.14 251.19 -999
5838 419.62 421.14 407.20 0
5838 419.62 421.14 405.90 1
5838 419.62 421.14 400.10 0
5838 419.62 421.14 397.60 1
5838 419.62 421.14 397.00 0
5838 419.62 421.14 390.80 1
5838 419.62 421.14 377.80 0
5838 419.62 421.14 359.70 1
5838 419.62 421.14 357.10 0
5838 419.62 421.14 353.50 1
5838 419.62 421.14 352.40 0
5838 419.62 421.14 345.20 1
5838 419.62 421.14 341.00 0
5838 419.62 421.14 337.90 1
5838 419.62 421.14 320.30 0
5838 419.62 421.14 317.70 1
5838 419.62 421.14 302.10 0
5838 419.62 421.14 294.80 1
5838 419.62 421.14 287.60 0
5838 419.62 421.14 281.90 1
5838 419.62 421.14 278.20 0
5838 419.62 421.14 267.30 1
5838 419.62 421.14 253.13 -999
5839 424.58 421.14 407.83 0
5839 424.58 421.14 406.53 1
5839 424.58 421.14 400.83 0
5839 424.58 421.14 398.23 1
5839 424.58 421.14 397.73 0
5839 424.58 421.14 391.63 1
5839 424.58 421.14 378.73 0
5839 424.58 421.14 360.73 1
5839 424.58 421.14 358.13 0
5839 424.58 421.14 354.53 1
5839 424.58 421.14 353.53 0
5839 424.58 421.14 346.33 1
5839 424.58 421.14 342.23 0
5839 424.58 421.14 339.13 1
5839 424.58 421.14 321.63 0
5839 424.58 421.14 319.13 1
5839 424.58 421.14 303.63 0
5839 424.58 421.14 296.43 1
5839 424.58 421.14 289.23 0
5839 424.58 421.14 282.63 1
5839 424.58 421.14 280.03 0
5839 424.58 421.14 269.23 1
5839 424.58 421.14 255.13 -999
5840 429.54 421.14 408.20 0
5840 429.54 421.14 406.90 1
5840 429.54 421.14 401.20 0
5840 429.54 421.14 398.70 1
5840 429.54 421.14 398.20 0
5840 429.54 421.14 392.00 1
5840 429.54 421.14 379.20 0
5840 429.54 421.14 361.30 1
5840 429.54 421.14 358.70 0
5840 429.54 421.14 355.20 1
5840 429.54 421.14 354.10 0
5840 429.54 421.14 347.00 1
5840 429.54 421.14 342.90 0
5840 429.54 421.14 339.80 1
5840 429.54 421.14 322.40 0
5840 429.54 421.14 319.80 1
5840 429.54 421.14 304.50 0
5840 429.54 421.14 297.30 1
5840 429.54 421.14 290.10 0
5840 429.54 421.14 270.20 1
5840 429.54 421.14 268.10 0
5840 429.54 421.14 263.50 1
5840 429.54 421.14 256.15 -999
5841 434.51 421.14 409.02 0
5841 434.51 421.14 407.72 1
5841 434.51 421.14 402.12 0
5841 434.51 421.14 399.62 1
5841 434.51 421.14 399.02 0
5841 434.51 421.14 393.02 1
5841 434.51 421.14 380.32 0
5841 434.51 421.14 362.52 1
5841 434.51 421.14 360.02 0
5841 434.51 421.14 356.42 1
5841 434.51 421.14 355.42 0
5841 434.51 421.14 348.32 1
5841 434.51 421.14 344.22 0
5841 434.51 421.14 341.22 1
5841 434.51 421.14 323.92 0
5841 434.51 421.14 321.42 1
5841 434.51 421.14 306.12 0
5841 434.51 421.14 299.02 1
5841 434.51 421.14 291.92 0
5841 434.51 421.14 272.12 1
5841 434.51 421.14 270.12 0
5841 434.51 421.14 265.52 1
5841 434.51 421.14 258.23 -999
5842 439.47 421.14 409.96 0
5842 439.47 421.14 408.66 1
5842 439.47 421.14 403.06 0
5842 439.47 421.14 400.56 1
5842 439.47 421.14 400.06 0
5842 439.47 421.14 394.06 1
5842 439.47 421.14 381.46 0
5842 439.47 421.14 370.36 1
5842 439.47 421.14 369.86 0
5842 439.47 421.14 363.36 1
5842 439.47 421.14 361.26 0
5842 439.47 421.14 357.76 1
5842 439.47 421.14 356.76 0
5842 439.47 421.14 349.76 1
5842 439.47 421.14 345.66 0
5842 439.47 421.14 342.66 1
5842 439.47 421.14 325.56 0
5842 439.47 421.14 323.06 1
5842 439.47 421.14 307.86 0
5842 439.47 421.14 300.86 1
5842 439.47 421.14 293.76 0
5842 439.47 421.14 274.16 1
5842 439.47 421.14 272.16 0
5842 439.47 421.14 267.56 1
5842 439.47 421.14 260.34 -999
5843 444.43 421.14 410.94 0
5843 444.43 421.14 409.64 1
5843 444.43 421.14 404.14 0
5843 444.43 421.14 395.04 1
5843 444.43 421.14 382.54 0
5843 444.43 421.14 371.54 1
5843 444.43 421.14 370.94 0
5843 444.43 421.14 364.94 1
5843 444.43 421.14 362.44 0
5843 444.43 421.14 358.94 1
5843 444.43 421.14 357.94 0
5843 444.43 421.14 350.94 1
5843 444.43 421.14 346.94 0
5843 444.43 421.14 343.84 1
5843 444.43 421.14 326.84 0
5843 444.43 421.14 324.34 1
5843 444.43 421.14 309.24 0
5843 444.43 421.14 302.24 1
5843 444.43 421.14 295.24 0
5843 444.43 421.14 291.64 1
5843 444.43 421.14 290.64 0
5843 444.43 421.14 275.64 1
5843 444.43 421.14 273.64 0
5843 444.43 421.14 269.14 1
5843 444.43 421.14 261.87 -999
5844 449.40 421.14 411.48 0
5844 449.40 421.14 410.18 1
5844 449.40 421.14 404.68 0
5844 449.40 421.14 394.68 1
5844 449.40 421.14 383.18 0
5844 449.40 421.14 372.18 1
5844 449.40 421.14 371.68 0
5844 449.40 421.14 366.68 1
5844 449.40 421.14 363.18 0
5844 449.40 421.14 359.68 1
5844 449.40 421.14 358.68 0
5844 449.40 421.14 351.68 1
5844 449.40 421.14 347.68 0
5844 449.40 421.14 344.68 1
5844 449.40 421.14 327.68 0
5844 449.40 421.14 325.18 1
5844 449.40 421.14 310.18 0
5844 449.40 421.14 303.18 1
5844 449.40 421.14 296.18 0
5844 449.40 421.14 276.68 1
5844 449.40 421.14 274.68 0
5844 449.40 421.14 270.18 1
5844 449.40 421.14 262.96 -999
5845 454.36 421.14 412.63 0
5845 454.36 421.14 411.33 1
5845 454.36 421.14 405.83 0
5845 454.36 421.14 395.93 1
5845 454.36 421.14 384.53 0
5845 454.36 421.14 373.63 1
5845 454.36 421.14 373.13 0
5845 454.36 421.14 368.13 1
5845 454.36 421.14 362.73 0
5845 454.36 421.14 361.23 1
5845 454.36 421.14 356.73 0
5845 454.36 421.14 353.23 1
5845 454.36 421.14 349.33 0
5845 454.36 421.14 346.33 1
5845 454.36 421.14 312.03 0
5845 454.36 421.14 305.63 1
5845 454.36 421.14 298.13 0
5845 454.36 421.14 294.63 1
5845 454.36 421.14 294.13 0
5845 454.36 421.14 282.23 1
5845 454.36 421.14 280.23 0
5845 454.36 421.14 278.83 1
5845 454.36 421.14 276.83 0
5845 454.36 421.14 272.33 1
5845 454.36 421.14 265.19 -999
5846 459.32 421.14 413.72 0
5846 459.32 421.14 412.42 1
5846 459.32 421.14 407.02 0
5846 459.32 421.14 397.22 1
5846 459.32 421.14 385.82 0
5846 459.32 421.14 375.02 1
5846 459.32 421.14 374.52 0
5846 459.32 421.14 369.62 1
5846 459.32 421.14 364.22 0
5846 459.32 421.14 362.72 1
5846 459.32 421.14 358.22 0
5846 459.32 421.14 354.82 1
5846 459.32 421.14 350.92 0
5846 459.32 421.14 347.92 1
5846 459.32 421.14 318.92 0
5846 459.32 421.14 318.42 1
5846 459.32 421.14 313.92 0
5846 459.32 421.14 308.52 1
5846 459.32 421.14 300.12 0
5846 459.32 421.14 296.72 1
5846 459.32 421.14 295.22 0
5846 459.32 421.14 288.82 1
5846 459.32 421.14 282.42 0
5846 459.32 421.14 280.92 1
5846 459.32 421.14 279.02 0
5846 459.32 421.14 271.62 1
5846 459.32 421.14 267.46 -999
5847 464.29 421.14 415.01 0
5847 464.29 421.14 413.71 1
5847 464.29 421.14 408.31 0
5847 464.29 421.14 398.61 1
5847 464.29 421.14 395.11 0
5847 464.29 421.14 391.71 1
5847 464.29 421.14 387.31 0
